epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h
4045,DATA13,DATA13,2021-11-18 06:25:36.000000,1321251936.0,30.496528517,114.488206009,32.0054,5.0,26,0.005162363799656123,0.0109,30.4965284748,114.4882061573,0.014986172044093058
4046,DATA13,DATA13,2021-11-18 06:25:37.000000,1321251937.0,30.496528504,114.488206017,32.0061,5.0,26,0.005162363799656123,0.0109,30.4965284748,114.4882061573,0.013852739270204218
4047,DATA13,DATA13,2021-11-18 06:25:38.000000,1321251938.0,30.496528507,114.488206018,31.997,4.9,26,0.005162363799656123,0.0109,30.4965284748,114.4882061573,0.013841434213815024
4048,DATA13,DATA13,2021-11-18 06:25:39.000000,1321251939.0,30.496528518,114.488206,32.0049,4.5,26,0.005162363799656123,0.0109,30.4965284748,114.4882061573,0.015842477358514656
4049,DATA13,DATA13,2021-11-18 06:25:40.000000,1321251940.0,30.496528509,114.488206024,32.0056,4.5,26,0.005162363799656123,0.0109,30.4965284748,114.4882061573,0.01334701823647612
4050,DATA13,DATA13,2021-11-18 06:25:41.000000,1321251941.0,30.496528519,114.488206,32.0046,4.9,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.015870638612902412
4051,DATA13,DATA13,2021-11-18 06:25:42.000000,1321251942.0,30.496528517,114.488206015,32.006,3.9,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014434578205585797
4052,DATA13,DATA13,2021-11-18 06:25:43.000000,1321251943.0,30.496528516,114.488206022,32.0058,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013763461670440909
4053,DATA13,DATA13,2021-11-18 06:25:44.000000,1321251944.0,30.496528517,114.488206026,32.0052,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.01344020886469829
4054,DATA13,DATA13,2021-11-18 06:25:45.000000,1321251945.0,30.496528511,114.488206028,32.0008,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013040060245250213
4055,DATA13,DATA13,2021-11-18 06:25:46.000000,1321251946.0,30.496528515,114.488206031,32.0039,5.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.012913061176161473
4056,DATA13,DATA13,2021-11-18 06:25:47.000000,1321251947.0,30.496528513,114.488206016,32.0048,4.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014205022889330097
4057,DATA13,DATA13,2021-11-18 06:25:48.000000,1321251948.0,30.496528518,114.488206014,31.9994,4.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014561576395984597
4058,DATA13,DATA13,2021-11-18 06:25:49.000000,1321251949.0,30.49652853,114.48820602,32.0061,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014528433330792604
4059,DATA13,DATA13,2021-11-18 06:25:50.000000,1321251950.0,30.496528511,114.488206017,32.007,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014048325698967053
4060,DATA13,DATA13,2021-11-18 06:25:51.000000,1321251951.0,30.496528503,114.488206038,32.0031,4.7,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.011865818732059344
4061,DATA13,DATA13,2021-11-18 06:25:52.000000,1321251952.0,30.496528523,114.488206017,32.0053,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014485596874876206
4062,DATA13,DATA13,2021-11-18 06:25:53.000000,1321251953.0,30.496528524,114.488205991,32.002,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.016865784200219846
4063,DATA13,DATA13,2021-11-18 06:25:54.000000,1321251954.0,30.496528518,114.488206023,32.0005,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013748798374906827
4064,DATA13,DATA13,2021-11-18 06:25:55.000000,1321251955.0,30.49652852,114.48820602,31.9971,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014096502724945684
4065,DATA13,DATA13,2021-11-18 06:25:56.000000,1321251956.0,30.496528514,114.488206016,32.0022,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.01423855345209306
4066,DATA13,DATA13,2021-11-18 06:25:57.000000,1321251957.0,30.496528519,114.488206005,32.001,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.015414902855521585
4067,DATA13,DATA13,2021-11-18 06:25:58.000000,1321251958.0,30.496528525,114.488206013,32.0066,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014924507135146009
4068,DATA13,DATA13,2021-11-18 06:25:59.000000,1321251959.0,30.49652852,114.488206019,31.9979,5.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014186247665824235
4069,DATA13,DATA13,2021-11-18 06:26:00.000000,1321251960.0,30.496528515,114.488206036,32.0007,4.3,25,0.0053075418038862395,0.0112,30.4965284747,114.4882061572,0.01246380073310245
4070,DATA13,DATA13,2021-11-18 06:26:01.000000,1321251961.0,30.496528509,114.488206027,32.0,4.2,25,0.0053075418038862395,0.0112,30.4965284747,114.4882061572,0.0130651646986896
4071,DATA13,DATA13,2021-11-18 06:26:02.000000,1321251962.0,30.496528509,114.488206018,32.0062,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.0138940624372095
4072,DATA13,DATA13,2021-11-18 06:26:03.000000,1321251963.0,30.496528506,114.488206006,32.0053,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014924612011791988
4073,DATA13,DATA13,2021-11-18 06:26:04.000000,1321251964.0,30.496528522,114.488206003,32.0055,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.0157049176782366
4074,DATA13,DATA13,2021-11-18 06:26:05.000000,1321251965.0,30.496528508,114.488206009,32.004,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014698764178141446
4075,DATA13,DATA13,2021-11-18 06:26:06.000000,1321251966.0,30.49652852,114.488206016,32.0022,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014455965427082891
4076,DATA13,DATA13,2021-11-18 06:26:07.000000,1321251967.0,30.496528509,114.488206034,32.0041,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.01242377746047531
4077,DATA13,DATA13,2021-11-18 06:26:08.000000,1321251968.0,30.496528517,114.488206024,32.0034,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013620313559966022
4078,DATA13,DATA13,2021-11-18 06:26:09.000000,1321251969.0,30.496528495,114.488206002,32.0051,4.7,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.015068638786484236
4079,DATA13,DATA13,2021-11-18 06:26:10.000000,1321251970.0,30.496528508,114.488206026,32.0063,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013125430823190096
4080,DATA13,DATA13,2021-11-18 06:26:11.000000,1321251971.0,30.496528519,114.488206007,32.0071,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.01523302464228062
4081,DATA13,DATA13,2021-11-18 06:26:12.000000,1321251972.0,30.496528524,114.488206009,32.0034,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.015241274677755013
4082,DATA13,DATA13,2021-11-18 06:26:13.000000,1321251973.0,30.496528512,114.488206023,32.0068,4.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013530923112919029
4083,DATA13,DATA13,2021-11-18 06:26:14.000000,1321251974.0,30.496528524,114.488206027,32.0006,4.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013642232805557345
4084,DATA13,DATA13,2021-11-18 06:26:15.000000,1321251975.0,30.496528504,114.48820602,32.0085,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013566198023823766
4085,DATA13,DATA13,2021-11-18 06:26:16.000000,1321251976.0,30.496528512,114.488206014,32.0083,3.7,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014356041844066888
4086,DATA13,DATA13,2021-11-18 06:26:17.000000,1321251977.0,30.496528519,114.48820603,31.998,5.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013162129392015215
4087,DATA13,DATA13,2021-11-18 06:26:18.000000,1321251978.0,30.496528512,114.488206033,32.0026,4.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.012620237044484001
4088,DATA13,DATA13,2021-11-18 06:26:19.000000,1321251979.0,30.496528512,114.488206037,32.0013,4.9,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.012258069632281664
4089,DATA13,DATA13,2021-11-18 06:26:20.000000,1321251980.0,30.496528527,114.488206015,32.0053,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.014831844737831343
4090,DATA13,DATA13,2021-11-18 06:26:21.000000,1321251981.0,30.49652852,114.488206026,32.003,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.01355983379589496
4091,DATA13,DATA13,2021-11-18 06:26:22.000000,1321251982.0,30.496528504,114.488206026,32.0085,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013007668512799192
4092,DATA13,DATA13,2021-11-18 06:26:23.000000,1321251983.0,30.49652852,114.488206032,32.0054,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.013026525510920484
4093,DATA13,DATA13,2021-11-18 06:26:24.000000,1321251984.0,30.496528518,114.488206046,32.0034,5.2,25,0.0053075418038862395,0.0112,30.4965284747,114.4882061572,0.011705104220266887
4094,DATA13,DATA13,2021-11-18 06:26:25.000000,1321251985.0,30.496528517,114.488206039,32.0058,4.5,25,0.0053075418038862395,0.0112,30.4965284747,114.4882061571,0.012269454923636836
4095,DATA13,DATA13,2021-11-18 06:26:26.000000,1321251986.0,30.496528521,114.488206055,32.0088,4.4,25,0.0053075418038862395,0.0112,30.4965284747,114.4882061571,0.01106451402704744
4096,DATA13,DATA13,2021-11-18 06:26:27.000000,1321251987.0,30.496528506,114.488206015,32.0056,5.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.014076391397999374
4097,DATA13,DATA13,2021-11-18 06:26:28.000000,1321251988.0,30.496528532,114.488206048,32.0046,4.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.01224970209466416
4098,DATA13,DATA13,2021-11-18 06:26:29.000000,1321251989.0,30.496528527,114.488206051,32.0029,5.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011720491291789656
4099,DATA13,DATA13,2021-11-18 06:26:30.000000,1321251990.0,30.496528505,114.488206035,32.0084,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012193748966943923
4100,DATA13,DATA13,2021-11-18 06:26:31.000000,1321251991.0,30.496528506,114.488206038,32.0046,4.7,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011948870106840561
4101,DATA13,DATA13,2021-11-18 06:26:32.000000,1321251992.0,30.496528521,114.488206046,32.0057,5.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.0118367303869493
4102,DATA13,DATA13,2021-11-18 06:26:33.000000,1321251993.0,30.496528507,114.488206034,32.0074,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012348528516093775
4103,DATA13,DATA13,2021-11-18 06:26:34.000000,1321251994.0,30.496528505,114.488206031,32.0059,4.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012563346577066068
4104,DATA13,DATA13,2021-11-18 06:26:35.000000,1321251995.0,30.496528501,114.488206026,32.0074,5.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012919274494922271
4105,DATA13,DATA13,2021-11-18 06:26:36.000000,1321251996.0,30.496528517,114.488206017,32.0052,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.014244057623574969
4106,DATA13,DATA13,2021-11-18 06:26:37.000000,1321251997.0,30.496528508,114.488206041,32.0032,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011741389089259847
4107,DATA13,DATA13,2021-11-18 06:26:38.000000,1321251998.0,30.496528506,114.488206032,32.0084,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012501183051310658
4108,DATA13,DATA13,2021-11-18 06:26:39.000000,1321251999.0,30.49652853,114.488206035,32.0073,5.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013228327741411364
4109,DATA13,DATA13,2021-11-18 06:26:40.000000,1321252000.0,30.496528497,114.488206037,32.0051,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061572,0.011801389075637036
4110,DATA13,DATA13,2021-11-18 06:26:41.000000,1321252001.0,30.496528522,114.48820605,32.0003,3.7,26,0.005162363799656123,0.0109,30.4965284748,114.4882061572,0.011545376036216007
4111,DATA13,DATA13,2021-11-18 06:26:42.000000,1321252002.0,30.496528521,114.48820604,32.0114,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012358295377932935
4112,DATA13,DATA13,2021-11-18 06:26:43.000000,1321252003.0,30.49652851,114.488206035,32.0074,4.0,26,0.005162363799656123,0.0109,30.4965284748,114.4882061572,0.012363544957820334
4113,DATA13,DATA13,2021-11-18 06:26:44.000000,1321252004.0,30.496528506,114.488206023,32.0078,4.9,26,0.005162363799656123,0.0109,30.4965284748,114.4882061572,0.013339805024286732
4114,DATA13,DATA13,2021-11-18 06:26:45.000000,1321252005.0,30.49652853,114.488206028,32.0041,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013827329228607492
4115,DATA13,DATA13,2021-11-18 06:26:46.000000,1321252006.0,30.496528513,114.488206047,32.0058,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.01139084846789693
4116,DATA13,DATA13,2021-11-18 06:26:47.000000,1321252007.0,30.496528517,114.488206042,32.0092,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012003817154943608
4117,DATA13,DATA13,2021-11-18 06:26:48.000000,1321252008.0,30.496528507,114.488206042,32.0075,3.9,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011615639760196281
4118,DATA13,DATA13,2021-11-18 06:26:49.000000,1321252009.0,30.496528504,114.488206041,32.0086,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011609596292718847
4119,DATA13,DATA13,2021-11-18 06:26:50.000000,1321252010.0,30.496528511,114.488206031,32.0082,3.7,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012757306224781297
4120,DATA13,DATA13,2021-11-18 06:26:51.000000,1321252011.0,30.496528502,114.488206028,32.0039,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012758140127550024
4121,DATA13,DATA13,2021-11-18 06:26:52.000000,1321252012.0,30.496528506,114.48820603,32.0086,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012685755225110014
4122,DATA13,DATA13,2021-11-18 06:26:53.000000,1321252013.0,30.496528499,114.488206049,32.013,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.010721854500892561
4123,DATA13,DATA13,2021-11-18 06:26:54.000000,1321252014.0,30.496528504,114.488206032,32.0085,4.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.01244146285352427
4124,DATA13,DATA13,2021-11-18 06:26:55.000000,1321252015.0,30.496528512,114.488206016,32.0113,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.014163097543830836
4125,DATA13,DATA13,2021-11-18 06:26:56.000000,1321252016.0,30.496528504,114.488206034,32.0108,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012256219828123293
4126,DATA13,DATA13,2021-11-18 06:26:57.000000,1321252017.0,30.49652851,114.488206019,32.0098,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013823494602584852
4127,DATA13,DATA13,2021-11-18 06:26:58.000000,1321252018.0,30.496528505,114.488206043,32.0159,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011457396756371306
4128,DATA13,DATA13,2021-11-18 06:26:59.000000,1321252019.0,30.4965285,114.488206047,32.0131,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.010935714214746987
4129,DATA13,DATA13,2021-11-18 06:27:00.000000,1321252020.0,30.496528506,114.48820603,32.0159,3.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012685754974899596
4130,DATA13,DATA13,2021-11-18 06:27:01.000000,1321252021.0,30.496528504,114.488206056,32.0083,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.010235001258336573
4131,DATA13,DATA13,2021-11-18 06:27:02.000000,1321252022.0,30.496528504,114.488206023,32.0167,3.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013277436739126404
4132,DATA13,DATA13,2021-11-18 06:27:03.000000,1321252023.0,30.496528506,114.488206024,32.0133,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013240743188836916
4133,DATA13,DATA13,2021-11-18 06:27:04.000000,1321252024.0,30.496528504,114.488206025,32.0122,3.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013091351122292105
4134,DATA13,DATA13,2021-11-18 06:27:05.000000,1321252025.0,30.496528508,114.488206027,32.0056,3.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013024123336373875
4135,DATA13,DATA13,2021-11-18 06:27:06.000000,1321252026.0,30.496528498,114.488206027,32.0095,3.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.01275427357447646
4136,DATA13,DATA13,2021-11-18 06:27:07.000000,1321252027.0,30.496528497,114.488206035,32.009,3.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011979806736757704
4137,DATA13,DATA13,2021-11-18 06:27:08.000000,1321252028.0,30.496528508,114.488206045,32.0075,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011377494124040181
4138,DATA13,DATA13,2021-11-18 06:27:09.000000,1321252029.0,30.49652851,114.488206036,32.0122,3.1,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012266917467595827
4139,DATA13,DATA13,2021-11-18 06:27:10.000000,1321252030.0,30.496528499,114.488206048,32.0108,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.010814804821256812
4140,DATA13,DATA13,2021-11-18 06:27:11.000000,1321252031.0,30.496528493,114.488206051,32.0088,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.010385970302484818
4141,DATA13,DATA13,2021-11-18 06:27:12.000000,1321252032.0,30.496528513,114.488206053,32.0113,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.010858469263881641
4142,DATA13,DATA13,2021-11-18 06:27:13.000000,1321252033.0,30.496528497,114.488206033,32.0156,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012167744986787759
4143,DATA13,DATA13,2021-11-18 06:27:14.000000,1321252034.0,30.4965285,114.488206019,32.0109,3.3,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013551424601236097
4144,DATA13,DATA13,2021-11-18 06:27:15.000000,1321252035.0,30.496528495,114.488206034,32.0113,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012030317775108594
4145,DATA13,DATA13,2021-11-18 06:27:16.000000,1321252036.0,30.496528487,114.488206028,32.0115,3.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012468749693317049
4146,DATA13,DATA13,2021-11-18 06:27:17.000000,1321252037.0,30.496528492,114.488206033,32.0138,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012067334192173942
4147,DATA13,DATA13,2021-11-18 06:27:18.000000,1321252038.0,30.496528498,114.488206041,32.0124,3.9,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011441325279534238
4148,DATA13,DATA13,2021-11-18 06:27:19.000000,1321252039.0,30.496528507,114.48820602,32.0113,3.4,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.013640386406590668
4149,DATA13,DATA13,2021-11-18 06:27:20.000000,1321252040.0,30.496528486,114.488206036,32.0148,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.01169323962233963
4150,DATA13,DATA13,2021-11-18 06:27:21.000000,1321252041.0,30.496528481,114.488206034,32.0131,3.5,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011838566439969314
4151,DATA13,DATA13,2021-11-18 06:27:22.000000,1321252042.0,30.496528495,114.488206031,32.0089,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.012313358855912124
4152,DATA13,DATA13,2021-11-18 06:27:23.000000,1321252043.0,30.496528495,114.488206039,32.012,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011559125245449131
4153,DATA13,DATA13,2021-11-18 06:27:24.000000,1321252044.0,30.496528505,114.488206043,32.0119,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.4882061571,0.011457396871933541
4154,DATA13,DATA13,2021-11-18 06:27:25.000000,1321252045.0,30.496528497,114.488206032,32.0101,3.7,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.012252357838724113
4155,DATA13,DATA13,2021-11-18 06:27:26.000000,1321252046.0,30.49652849,114.48820603,32.0107,3.4,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.012309776352598977
4156,DATA13,DATA13,2021-11-18 06:27:27.000000,1321252047.0,30.4965285,114.488206048,32.0101,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010833679119630242
4157,DATA13,DATA13,2021-11-18 06:27:28.000000,1321252048.0,30.496528495,114.488206035,32.0116,3.6,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011926595393711228
4158,DATA13,DATA13,2021-11-18 06:27:29.000000,1321252049.0,30.496528489,114.488206032,32.0076,3.5,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.012104614321710375
4159,DATA13,DATA13,2021-11-18 06:27:30.000000,1321252050.0,30.49652848,114.48820605,32.0131,3.7,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010289091010344436
4160,DATA13,DATA13,2021-11-18 06:27:31.000000,1321252051.0,30.49652849,114.488206038,32.0161,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.01154956490686862
4161,DATA13,DATA13,2021-11-18 06:27:32.000000,1321252052.0,30.496528517,114.488206047,32.0091,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011554694417373088
4162,DATA13,DATA13,2021-11-18 06:27:33.000000,1321252053.0,30.49652849,114.488206048,32.0084,3.9,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010600884904994102
4163,DATA13,DATA13,2021-11-18 06:27:34.000000,1321252054.0,30.496528496,114.488206035,32.0134,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011948010602563338
4164,DATA13,DATA13,2021-11-18 06:27:35.000000,1321252055.0,30.4965285,114.488206045,32.011,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011112117918001048
4165,DATA13,DATA13,2021-11-18 06:27:36.000000,1321252056.0,30.496528501,114.488206046,32.008,3.3,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011047988171636108
4166,DATA13,DATA13,2021-11-18 06:27:37.000000,1321252057.0,30.496528493,114.488206047,32.0095,3.8,25,0.0053075418038862395,0.0112,30.4965284747,114.488206157,0.010753419110046115
4167,DATA13,DATA13,2021-11-18 06:27:38.000000,1321252058.0,30.496528493,114.488206049,32.0124,4.2,25,0.0053075418038862395,0.0112,30.4965284747,114.488206157,0.010564923658954463
4168,DATA13,DATA13,2021-11-18 06:27:39.000000,1321252059.0,30.496528488,114.488206037,32.0082,3.6,25,0.0053075418038862395,0.0112,30.4965284747,114.488206157,0.011614310545857652
4169,DATA13,DATA13,2021-11-18 06:27:40.000000,1321252060.0,30.496528493,114.488206035,32.0104,3.3,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011886751935203369
4170,DATA13,DATA13,2021-11-18 06:27:41.000000,1321252061.0,30.496528483,114.488206047,32.0131,3.7,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010600320982039306
4171,DATA13,DATA13,2021-11-18 06:27:42.000000,1321252062.0,30.496528492,114.488206029,32.0093,3.9,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.012437128059637398
4172,DATA13,DATA13,2021-11-18 06:27:43.000000,1321252063.0,30.4965285,114.488206041,32.005,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011484103639348618
4173,DATA13,DATA13,2021-11-18 06:27:44.000000,1321252064.0,30.496528484,114.488206024,32.0105,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.01280993367541025
4174,DATA13,DATA13,2021-11-18 06:27:45.000000,1321252065.0,30.496528504,114.488206028,32.0076,3.9,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.012803262499072723
4175,DATA13,DATA13,2021-11-18 06:27:46.000000,1321252066.0,30.496528484,114.488206025,32.0106,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.01271424429279281
4176,DATA13,DATA13,2021-11-18 06:27:47.000000,1321252067.0,30.496528485,114.488206046,32.0121,3.8,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010717316075352359
4177,DATA13,DATA13,2021-11-18 06:27:48.000000,1321252068.0,30.496528492,114.488206021,32.0083,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.01319649524697071
4178,DATA13,DATA13,2021-11-18 06:27:49.000000,1321252069.0,30.4965285,114.488206057,32.0096,4.2,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010001613504761194
4179,DATA13,DATA13,2021-11-18 06:27:50.000000,1321252070.0,30.496528491,114.48820602,32.0126,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.013275941961446169
4180,DATA13,DATA13,2021-11-18 06:27:51.000000,1321252071.0,30.496528486,114.488206037,32.0129,4.6,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.01158824968351981
4181,DATA13,DATA13,2021-11-18 06:27:52.000000,1321252072.0,30.4965285,114.488206011,32.0083,4.1,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.014294286519848539
4182,DATA13,DATA13,2021-11-18 06:27:53.000000,1321252073.0,30.496528485,114.488206043,32.0081,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011003728358927605
4183,DATA13,DATA13,2021-11-18 06:27:54.000000,1321252074.0,30.496528483,114.488206032,32.0115,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.0120355772650377
4184,DATA13,DATA13,2021-11-18 06:27:55.000000,1321252075.0,30.49652848,114.488206022,32.0145,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.01297369169914136
4185,DATA13,DATA13,2021-11-18 06:27:56.000000,1321252076.0,30.496528494,114.488206044,32.0033,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011057306327927684
4186,DATA13,DATA13,2021-11-18 06:27:57.000000,1321252077.0,30.496528491,114.488206039,32.0089,4.0,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011471551538273056
4187,DATA13,DATA13,2021-11-18 06:27:58.000000,1321252078.0,30.496528481,114.488206044,32.0065,4.3,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.010870778545615165
4188,DATA13,DATA13,2021-11-18 06:27:59.000000,1321252079.0,30.496528492,114.488206021,32.0078,4.7,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.013196495096563522
4189,DATA13,DATA13,2021-11-18 06:28:00.000000,1321252080.0,30.496528498,114.488206044,32.0054,4.5,26,0.005162363799656123,0.0109,30.4965284747,114.488206157,0.011151604383433818
