epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h,risk_score,requires_review,quality_category,actual_exceeds_tolerance
3596,DATA13,DATA13,2021-11-18 06:18:06.000000,1321251486.0,30.496528452,114.48820594,32.0097,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0210820312805961,0.0007709967220366078,False,В пределах допуска — принято,False
3597,DATA13,DATA13,2021-11-18 06:18:07.000000,1321251487.0,30.496528438,114.488205951,32.0117,5.9,25,0.0052345009313209,0.0113,30.4965284749,114.488206158,0.0202892607196102,0.0012727910056362485,False,В пределах допуска — принято,False
3598,DATA13,DATA13,2021-11-18 06:18:08.000000,1321251488.0,30.496528448,114.488205937,32.0101,5.9,25,0.0052345009313209,0.0113,30.4965284749,114.488206158,0.0214251821380135,0.0012727910056362485,False,В пределах допуска — принято,False
3599,DATA13,DATA13,2021-11-18 06:18:09.000000,1321251489.0,30.496528459,114.488205925,32.0107,6.4,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0224380002582006,0.0007500559561595656,False,В пределах допуска — принято,False
3600,DATA13,DATA13,2021-11-18 06:18:10.000000,1321251490.0,30.496528452,114.48820594,32.0086,6.1,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0210820307536526,0.0007578412990884246,False,В пределах допуска — принято,False
3601,DATA13,DATA13,2021-11-18 06:18:11.000000,1321251491.0,30.496528443,114.488205923,32.0088,6.8,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0228361593233944,0.0007397996767997388,False,В пределах допуска — принято,False
3602,DATA13,DATA13,2021-11-18 06:18:12.000000,1321251492.0,30.496528441,114.488205921,32.0136,6.2,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0230609615770934,0.0007552372538847492,False,В пределах допуска — принято,False
3603,DATA13,DATA13,2021-11-18 06:18:13.000000,1321251493.0,30.496528457,114.488205931,32.0126,5.8,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0218828029527965,0.0007657073894848064,False,В пределах допуска — принято,False
3604,DATA13,DATA13,2021-11-18 06:18:14.000000,1321251494.0,30.496528454,114.488205925,32.0156,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0224883362488366,0.0007683475077789556,False,В пределах допуска — принято,False
3605,DATA13,DATA13,2021-11-18 06:18:15.000000,1321251495.0,30.496528467,114.488205929,32.011,5.9,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0220020831945,0.0007630763359714155,False,В пределах допуска — принято,False
3606,DATA13,DATA13,2021-11-18 06:18:16.000000,1321251496.0,30.496528444,114.48820593,32.0075,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0221550778742019,0.0007709967220366078,False,В пределах допуска — принято,False
3607,DATA13,DATA13,2021-11-18 06:18:17.000000,1321251497.0,30.496528459,114.488205929,32.0096,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0220551970937068,0.0007604543161626082,False,В пределах допуска — принято,False
3608,DATA13,DATA13,2021-11-18 06:18:18.000000,1321251498.0,30.496528462,114.488205921,32.0117,5.8,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0227975675755026,0.0007657073894848064,False,В пределах допуска — принято,False
3609,DATA13,DATA13,2021-11-18 06:18:19.000000,1321251499.0,30.496528452,114.48820592,32.0089,6.8,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0229892775029348,0.0007397996767997388,False,В пределах допуска — принято,False
3610,DATA13,DATA13,2021-11-18 06:18:20.000000,1321251500.0,30.496528449,114.488205918,32.0116,6.7,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0232188967203179,0.0007423505330443142,False,В пределах допуска — принято,False
3611,DATA13,DATA13,2021-11-18 06:18:21.000000,1321251501.0,30.496528446,114.48820595,32.0088,6.3,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0202239807199674,0.0007526421497929599,False,В пределах допуска — принято,False
3612,DATA13,DATA13,2021-11-18 06:18:22.000000,1321251502.0,30.496528448,114.488205931,32.0143,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.021995737967931,0.0007683475077789556,False,В пределах допуска — принято,False
3613,DATA13,DATA13,2021-11-18 06:18:23.000000,1321251503.0,30.496528455,114.488205929,32.0159,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0220950600974272,0.0007683475077789556,False,В пределах допуска — принято,False
3614,DATA13,DATA13,2021-11-18 06:18:24.000000,1321251504.0,30.496528449,114.488205926,32.0105,6.4,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0224569703781139,0.0007500559561595656,False,В пределах допуска — принято,False
3615,DATA13,DATA13,2021-11-18 06:18:25.000000,1321251505.0,30.496528453,114.488205935,32.0129,6.1,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0215458564548148,0.0007578412990884246,False,В пределах допуска — принято,False
3616,DATA13,DATA13,2021-11-18 06:18:26.000000,1321251506.0,30.496528458,114.488205934,32.0133,5.3,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0215860912448882,0.0007789992540242525,False,В пределах допуска — принято,False
3617,DATA13,DATA13,2021-11-18 06:18:27.000000,1321251507.0,30.496528443,114.488205926,32.0131,5.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0225516694930222,0.0007870847825696966,False,В пределах допуска — принято,False
3618,DATA13,DATA13,2021-11-18 06:18:28.000000,1321251508.0,30.496528457,114.488205937,32.0131,7.1,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0213092235255769,0.0007321995405807464,False,В пределах допуска — принято,False
3619,DATA13,DATA13,2021-11-18 06:18:29.000000,1321251509.0,30.496528452,114.488205934,32.0094,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0216539659484852,0.0007604543161626082,False,В пределах допуска — принято,False
3620,DATA13,DATA13,2021-11-18 06:18:30.000000,1321251510.0,30.49652845,114.488205926,32.0172,4.9,25,0.0052345009313209,0.0113,30.4965284749,114.488206158,0.0224430650591921,0.001317339416041716,False,В пределах допуска — принято,False
3621,DATA13,DATA13,2021-11-18 06:18:31.000000,1321251511.0,30.496528459,114.488205921,32.0153,5.3,25,0.0052345009313209,0.0113,30.4965284749,114.488206158,0.0228208453280793,0.0012993361784745434,False,В пределах допуска — принято,False
3622,DATA13,DATA13,2021-11-18 06:18:32.000000,1321251512.0,30.496528448,114.48820594,32.0191,5.9,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0211400157111422,0.0007630763359714155,False,В пределах допуска — принято,False
3623,DATA13,DATA13,2021-11-18 06:18:33.000000,1321251513.0,30.496528451,114.488205939,32.0182,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0211909142278891,0.0007709967220366078,False,В пределах допуска — принято,False
3624,DATA13,DATA13,2021-11-18 06:18:34.000000,1321251514.0,30.496528446,114.488205941,32.0111,6.7,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0210775384509844,0.0007423505330443142,False,В пределах допуска — принято,False
3625,DATA13,DATA13,2021-11-18 06:18:35.000000,1321251515.0,30.496528434,114.488205931,32.013,5.2,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0222593439659058,0.0007816851661075507,False,В пределах допуска — принято,False
3626,DATA13,DATA13,2021-11-18 06:18:36.000000,1321251516.0,30.496528447,114.488205928,32.01,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.022296230025895,0.0007604543161626082,False,В пределах допуска — принято,False
3627,DATA13,DATA13,2021-11-18 06:18:37.000000,1321251517.0,30.496528456,114.488205914,32.011,5.3,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0235182088124856,0.0007789992540242525,False,В пределах допуска — принято,False
3628,DATA13,DATA13,2021-11-18 06:18:38.000000,1321251518.0,30.496528438,114.488205934,32.0148,6.1,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0218902637313482,0.0007578412990884246,False,В пределах допуска — принято,False
3629,DATA13,DATA13,2021-11-18 06:18:39.000000,1321251519.0,30.496528446,114.488205933,32.0149,5.8,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0218369481111115,0.0007657073894848064,False,В пределах допуска — принято,False
3630,DATA13,DATA13,2021-11-18 06:18:40.000000,1321251520.0,30.496528441,114.488205922,32.0155,5.9,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0229662475649812,0.0007630763359714155,False,В пределах допуска — принято,False
3631,DATA13,DATA13,2021-11-18 06:18:41.000000,1321251521.0,30.496528441,114.488205947,32.0156,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0206022749242403,0.0007604543161626082,False,В пределах допуска — принято,False
3632,DATA13,DATA13,2021-11-18 06:18:42.000000,1321251522.0,30.496528449,114.488205907,32.0153,4.7,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.024267174689292,0.0007952541670888599,False,В пределах допуска — принято,False
3633,DATA13,DATA13,2021-11-18 06:18:43.000000,1321251523.0,30.496528456,114.488205928,32.0164,5.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0221798383231159,0.0007870847825696966,False,В пределах допуска — принято,False
3634,DATA13,DATA13,2021-11-18 06:18:44.000000,1321251524.0,30.496528436,114.488205934,32.0147,6.3,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0219327800140703,0.0007526421497929599,False,В пределах допуска — принято,False
3635,DATA13,DATA13,2021-11-18 06:18:45.000000,1321251525.0,30.496528455,114.488205946,32.0132,6.3,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0204718179808791,0.0007526421497929599,False,В пределах допуска — принято,False
3636,DATA13,DATA13,2021-11-18 06:18:46.000000,1321251526.0,30.496528434,114.48820591,32.0147,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0242366122400817,0.0007604543161626082,False,В пределах допуска — принято,False
3637,DATA13,DATA13,2021-11-18 06:18:47.000000,1321251527.0,30.496528445,114.488205931,32.0152,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0220432927072503,0.0007604543161626082,False,В пределах допуска — принято,False
3638,DATA13,DATA13,2021-11-18 06:18:48.000000,1321251528.0,30.496528445,114.488205922,32.0135,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0228978612586066,0.0007709967220366078,False,В пределах допуска — принято,False
3639,DATA13,DATA13,2021-11-18 06:18:49.000000,1321251529.0,30.496528449,114.488205938,32.0174,5.8,26,0.0051623637996561,0.0109,30.4965284749,114.488206158,0.0213149015058749,0.0007657073894848064,False,В пределах допуска — принято,False
3640,DATA13,DATA13,2021-11-18 06:18:50.000000,1321251530.0,30.496528443,114.488205913,32.0168,4.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0237755750245349,0.0007979960797396839,False,В пределах допуска — принято,False
3641,DATA13,DATA13,2021-11-18 06:18:51.000000,1321251531.0,30.496528451,114.488205927,32.0121,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0223248392428805,0.0007709967220366078,False,В пределах допуска — принято,False
3642,DATA13,DATA13,2021-11-18 06:18:52.000000,1321251532.0,30.496528449,114.488205926,32.013,5.3,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0224474482159096,0.0007789992540242525,False,В пределах допуска — принято,False
3643,DATA13,DATA13,2021-11-18 06:18:53.000000,1321251533.0,30.496528451,114.488205918,32.0151,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0231829831099079,0.0007683475077789556,False,В пределах допуска — принято,False
3644,DATA13,DATA13,2021-11-18 06:18:54.000000,1321251534.0,30.49652845,114.488205927,32.0137,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0223382680127248,0.0007683475077789556,False,В пределах допуска — принято,False
3645,DATA13,DATA13,2021-11-18 06:18:55.000000,1321251535.0,30.496528434,114.488205924,32.0135,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0229082708071398,0.0007709967220366078,False,В пределах допуска — принято,False
3646,DATA13,DATA13,2021-11-18 06:18:56.000000,1321251536.0,30.496528447,114.488205926,32.0146,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0224768852342811,0.0007709967220366078,False,В пределах допуска — принято,False
3647,DATA13,DATA13,2021-11-18 06:18:57.000000,1321251537.0,30.496528442,114.488205931,32.0183,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0220862823866299,0.0007683475077789556,False,В пределах допуска — принято,False
3648,DATA13,DATA13,2021-11-18 06:18:58.000000,1321251538.0,30.496528457,114.488205915,32.0123,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.023403366512766,0.0007683475077789556,False,В пределах допуска — принято,False
3649,DATA13,DATA13,2021-11-18 06:18:59.000000,1321251539.0,30.496528436,114.488205891,32.0179,4.9,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0259835249133968,0.0007897985507173833,False,В пределах допуска — принято,False
3650,DATA13,DATA13,2021-11-18 06:19:00.000000,1321251540.0,30.496528467,114.48820591,32.0119,5.5,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0238152064283279,0.0007736550635474429,False,В пределах допуска — принято,False
3651,DATA13,DATA13,2021-11-18 06:19:01.000000,1321251541.0,30.496528443,114.488205932,32.0166,5.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0219734887529223,0.0007683475077789556,False,В пределах допуска — принято,False
3652,DATA13,DATA13,2021-11-18 06:19:02.000000,1321251542.0,30.496528443,114.488205917,32.0179,5.2,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0233959063184108,0.0007816851661075507,False,В пределах допуска — принято,False
3653,DATA13,DATA13,2021-11-18 06:19:03.000000,1321251543.0,30.496528445,114.488205917,32.0169,4.2,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0233634195041049,0.0008090585169254508,False,В пределах допуска — принято,False
3654,DATA13,DATA13,2021-11-18 06:19:04.000000,1321251544.0,30.496528453,114.488205931,32.0138,5.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0219179216554722,0.0007709967220366078,False,В пределах допуска — принято,False
3655,DATA13,DATA13,2021-11-18 06:19:05.000000,1321251545.0,30.496528461,114.488205924,32.0114,5.2,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0225078704166768,0.0007816851661075507,False,В пределах допуска — принято,False
3656,DATA13,DATA13,2021-11-18 06:19:06.000000,1321251546.0,30.496528454,114.488205913,32.0178,6.0,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0236249824223478,0.0007604543161626082,False,В пределах допуска — принято,False
3657,DATA13,DATA13,2021-11-18 06:19:07.000000,1321251547.0,30.496528439,114.4882059,32.0208,4.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0250769642430069,0.0007979960797396839,False,В пределах допуска — принято,False
3658,DATA13,DATA13,2021-11-18 06:19:08.000000,1321251548.0,30.496528441,114.488205902,32.0165,6.1,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0248529162376054,0.0007578412990884246,False,В пределах допуска — принято,False
3659,DATA13,DATA13,2021-11-18 06:19:09.000000,1321251549.0,30.496528451,114.488205907,32.0145,4.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0242323964904193,0.0007952541670888599,False,В пределах допуска — принято,False
3660,DATA13,DATA13,2021-11-18 06:19:10.000000,1321251550.0,30.496528436,114.488205904,32.0143,4.8,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0247536645922174,0.000792521668170975,False,В пределах допуска — принято,False
3661,DATA13,DATA13,2021-11-18 06:19:11.000000,1321251551.0,30.496528456,114.488205919,32.0106,5.8,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0230305833799614,0.0007657073894848064,False,В пределах допуска — принято,False
3662,DATA13,DATA13,2021-11-18 06:19:12.000000,1321251552.0,30.49652844,114.4882059,32.0167,3.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0250596084661213,0.0008259401402531401,False,В пределах допуска — принято,False
3663,DATA13,DATA13,2021-11-18 06:19:13.000000,1321251553.0,30.496528453,114.48820592,32.0168,5.8,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0229677519279067,0.0007657073894848064,False,В пределах допуска — принято,False
3664,DATA13,DATA13,2021-11-18 06:19:14.000000,1321251554.0,30.496528442,114.488205923,32.0157,4.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0228441120581286,0.0007952541670888599,False,В пределах допуска — принято,False
3665,DATA13,DATA13,2021-11-18 06:19:15.000000,1321251555.0,30.496528449,114.488205914,32.0088,5.3,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0235904777921437,0.0007789992540242525,False,В пределах допуска — принято,False
3666,DATA13,DATA13,2021-11-18 06:19:16.000000,1321251556.0,30.496528452,114.48820589,32.0135,5.1,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0258441483677957,0.0007843803316794161,False,В пределах допуска — принято,False
3667,DATA13,DATA13,2021-11-18 06:19:17.000000,1321251557.0,30.49652846,114.488205911,32.0138,4.4,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0237605825187955,0.0008035082758682862,False,В пределах допуска — принято,False
3668,DATA13,DATA13,2021-11-18 06:19:18.000000,1321251558.0,30.49652844,114.488205898,32.0213,4.4,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0252493289238575,0.000803508275868287,False,В пределах допуска — принято,False
3669,DATA13,DATA13,2021-11-18 06:19:19.000000,1321251559.0,30.496528448,114.488205889,32.0178,5.2,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0259868366983443,0.0007816851661075507,False,В пределах допуска — принято,False
3670,DATA13,DATA13,2021-11-18 06:19:20.000000,1321251560.0,30.496528443,114.488205886,32.0146,4.8,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0263416375985841,0.000792521668170975,False,В пределах допуска — принято,False
3671,DATA13,DATA13,2021-11-18 06:19:21.000000,1321251561.0,30.496528443,114.488205926,32.0108,4.4,26,0.0051623637996561,0.0109,30.4965284749,114.4882061579,0.0225421869951949,0.000803508275868287,False,В пределах допуска — принято,False
3672,DATA13,DATA13,2021-11-18 06:19:22.000000,1321251562.0,30.496528437,114.488205911,32.0158,5.0,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0240612249045064,0.0007870847825696966,False,В пределах допуска — принято,False
3673,DATA13,DATA13,2021-11-18 06:19:23.000000,1321251563.0,30.496528458,114.488205908,32.0104,4.7,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.024053717855945,0.0007952541670888599,False,В пределах допуска — принято,False
3674,DATA13,DATA13,2021-11-18 06:19:24.000000,1321251564.0,30.496528435,114.488205916,32.013,4.7,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0236290924247359,0.0007952541670888599,False,В пределах допуска — принято,False
3675,DATA13,DATA13,2021-11-18 06:19:25.000000,1321251565.0,30.496528445,114.488205903,32.0142,5.5,26,0.0051623637996561,0.0109,30.4965284749,114.4882061578,0.0246850857271938,0.0007736550635474429,False,В пределах допуска — принято,False
3676,DATA13,DATA13,2021-11-18 06:19:26.000000,1321251566.0,30.496528447,114.488205913,32.0126,4.0,26,0.0051623637996561,0.0109,30.4965284749,114.4882061578,0.0237041520741138,0.0008146470650681679,False,В пределах допуска — принято,False
3677,DATA13,DATA13,2021-11-18 06:19:27.000000,1321251567.0,30.496528442,114.488205921,32.0098,4.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061578,0.023024195366217,0.0007952541670888599,False,В пределах допуска — принято,False
3678,DATA13,DATA13,2021-11-18 06:19:28.000000,1321251568.0,30.496528433,114.488205887,32.0159,5.0,26,0.0051623637996561,0.0109,30.4965284749,114.4882061578,0.0264092814858456,0.0007870847825696966,False,В пределах допуска — принято,False
3679,DATA13,DATA13,2021-11-18 06:19:29.000000,1321251569.0,30.49652846,114.488205906,32.0136,3.6,26,0.0051623637996561,0.0109,30.4965284749,114.4882061578,0.0242298789879287,0.0008259401402531401,False,В пределах допуска — принято,False
3680,DATA13,DATA13,2021-11-18 06:19:30.000000,1321251570.0,30.496528437,114.488205913,32.0152,4.7,26,0.0051623637996561,0.0109,30.4965284749,114.4882061578,0.023874124590256,0.0007952541670888599,False,В пределах допуска — принято,False
3681,DATA13,DATA13,2021-11-18 06:19:31.000000,1321251571.0,30.496528444,114.488205915,32.009,4.8,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0235582483232606,0.000792521668170975,False,В пределах допуска — принято,False
3682,DATA13,DATA13,2021-11-18 06:19:32.000000,1321251572.0,30.496528442,114.488205916,32.0131,4.7,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0234965547422671,0.0007952541670888599,False,В пределах допуска — принято,False
3683,DATA13,DATA13,2021-11-18 06:19:33.000000,1321251573.0,30.496528441,114.488205907,32.016,4.6,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0243673396958551,0.0007979960797396839,False,В пределах допуска — принято,False
3684,DATA13,DATA13,2021-11-18 06:19:34.000000,1321251574.0,30.496528451,114.488205923,32.0182,4.9,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0226953554350686,0.0007897985507173833,False,В пределах допуска — принято,False
3685,DATA13,DATA13,2021-11-18 06:19:35.000000,1321251575.0,30.496528455,114.488205901,32.0115,4.5,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0247510499086525,0.0008007474385027285,False,В пределах допуска — принято,False
3686,DATA13,DATA13,2021-11-18 06:19:36.000000,1321251576.0,30.496528453,114.488205902,32.0138,4.1,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0246761545756953,0.0008118479861561138,False,В пределах допуска — принято,False
3687,DATA13,DATA13,2021-11-18 06:19:37.000000,1321251577.0,30.496528458,114.488205913,32.0133,4.5,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0235751727464778,0.0008007474385027285,False,В пределах допуска — принято,False
3688,DATA13,DATA13,2021-11-18 06:19:38.000000,1321251578.0,30.496528446,114.488205903,32.0125,4.2,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0246690066426596,0.0008090585169254508,False,В пределах допуска — принято,False
3689,DATA13,DATA13,2021-11-18 06:19:39.000000,1321251579.0,30.496528441,114.488205898,32.0116,5.8,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0252214370296116,0.0007657073894848064,False,В пределах допуска — принято,False
3690,DATA13,DATA13,2021-11-18 06:19:40.000000,1321251580.0,30.49652844,114.488205894,32.0145,4.1,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0256177098259574,0.0008118479861561138,False,В пределах допуска — принято,False
3691,DATA13,DATA13,2021-11-18 06:19:41.000000,1321251581.0,30.496528439,114.488205889,32.0178,4.6,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0261089727064735,0.0007979960797396839,False,В пределах допуска — принято,False
3692,DATA13,DATA13,2021-11-18 06:19:42.000000,1321251582.0,30.496528442,114.488205912,32.0142,3.9,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.023876012475829,0.0008174557867126648,False,В пределах допуска — принято,False
3693,DATA13,DATA13,2021-11-18 06:19:43.000000,1321251583.0,30.496528435,114.488205913,32.0213,4.1,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0239120941242702,0.0008118479861561138,False,В пределах допуска — принято,False
3694,DATA13,DATA13,2021-11-18 06:19:44.000000,1321251584.0,30.496528432,114.488205908,32.0176,4.5,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0244463968198952,0.0008007474385027285,False,В пределах допуска — принято,False
3695,DATA13,DATA13,2021-11-18 06:19:45.000000,1321251585.0,30.49652845,114.488205919,32.0138,4.9,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0230897447229144,0.0007897985507173833,False,В пределах допуска — принято,False
3696,DATA13,DATA13,2021-11-18 06:19:46.000000,1321251586.0,30.496528429,114.488205907,32.0185,4.4,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0246070493599183,0.000803508275868287,False,В пределах допуска — принято,False
3697,DATA13,DATA13,2021-11-18 06:19:47.000000,1321251587.0,30.496528449,114.488205925,32.0213,4.5,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0225317332343174,0.0008007474385027285,False,В пределах допуска — принято,False
3698,DATA13,DATA13,2021-11-18 06:19:48.000000,1321251588.0,30.496528448,114.488205922,32.0144,4.4,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0228316034731938,0.000803508275868287,False,В пределах допуска — принято,False
3699,DATA13,DATA13,2021-11-18 06:19:49.000000,1321251589.0,30.496528442,114.488205916,32.0151,4.7,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.023496554874429,0.0007952541670888599,False,В пределах допуска — принято,False
3700,DATA13,DATA13,2021-11-18 06:19:50.000000,1321251590.0,30.496528446,114.488205907,32.017,5.9,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0242882763884457,0.0007630763359714155,False,В пределах допуска — принято,False
3701,DATA13,DATA13,2021-11-18 06:19:51.000000,1321251591.0,30.496528446,114.488205893,32.0163,5.6,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.025621260692542,0.0007709967220366078,False,В пределах допуска — принято,False
3702,DATA13,DATA13,2021-11-18 06:19:52.000000,1321251592.0,30.49652844,114.488205907,32.0161,3.8,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0243846332951857,0.0008202741842539546,False,В пределах допуска — принято,False
3703,DATA13,DATA13,2021-11-18 06:19:53.000000,1321251593.0,30.496528448,114.488205916,32.0144,4.9,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0234028437602097,0.0007897985507173833,False,В пределах допуска — принято,False
3704,DATA13,DATA13,2021-11-18 06:19:54.000000,1321251594.0,30.496528425,114.488205906,32.0152,4.6,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0247959435170769,0.0007979960797396839,False,В пределах допуска — принято,False
3705,DATA13,DATA13,2021-11-18 06:19:55.000000,1321251595.0,30.496528426,114.488205884,32.0176,4.8,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0268365373263567,0.000792521668170975,False,В пределах допуска — принято,False
3706,DATA13,DATA13,2021-11-18 06:19:56.000000,1321251596.0,30.496528432,114.488205904,32.0141,4.0,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0248232164321838,0.0008146470650681679,False,В пределах допуска — принято,False
3707,DATA13,DATA13,2021-11-18 06:19:57.000000,1321251597.0,30.496528434,114.488205902,32.0221,4.3,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0249705958262967,0.0008062786244380428,False,В пределах допуска — принято,False
3708,DATA13,DATA13,2021-11-18 06:19:58.000000,1321251598.0,30.496528431,114.488205902,32.0155,3.7,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0250329763823017,0.0008231022909700767,False,В пределах допуска — принято,False
3709,DATA13,DATA13,2021-11-18 06:19:59.000000,1321251599.0,30.496528436,114.488205917,32.0166,4.4,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.023514251919072,0.000803508275868287,False,В пределах допуска — принято,False
3710,DATA13,DATA13,2021-11-18 06:20:00.000000,1321251600.0,30.496528437,114.488205898,32.0163,3.7,26,0.0051623637996561,0.0109,30.4965284748,114.4882061578,0.0252911213404081,0.0008231022909700767,False,В пределах допуска — принято,False
